,,Mayap naku man.
,,
,,
,,
,,Katsura mu.
,,
,,
,,
,,Maranup ku.
,,
,,
,,
,,Nokarin ka?
,,
,,
,,
,,Atyu ku keng dalan.
,,
,,
,,
,,Nanung pisabyan tamu?
,,
,,
,,
,,Panupaya
,,
,,
,,
,,Mangan tana.
,,
,,
,,
,,Matsura ing panaun.
,,
,,
,,
,,Mayap a aldo!
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,Biru mu.
,,
,,
,,
,,Awsan da ka pota.
,,
,,
,,
,,Masaya ku ngeni.
,,
,,
,,
,,Maralas mukung apapakayli.
,,
,,
,,
,,
,,
,,
,,
,,
,,Dakal ku gawan ngening aldo.
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,Tipa ku.
,,
,,
,,
,,Manik ku.
,,
,,
,,
,,Mag dane kung kayli
,,
,,
,,
,,Mag dane kung wanan.
,,
,,
,,
,,Mako tana.
,,
,,
,,
,,Lagwa mu.
